sentence,label_id
RICHSIGN Leather Accessories Black Leather Messenger Bags for Men Office 16 Inch All Products Of RICHSIGN Made Of Genuine BUFF Leather | RichSign Genuine Leather Laptop Office Shoulder Bag for Men and Women |Branded 2 Digit Numerical Combo Push Button Lock|15.6''Inch Laptop Compartment |22 Liters | 100% Genuine Imported Leather BUSINESS BAG .,1
Crafted from 100% Full.,1
3.Activated Carbon Filter :It takes out 99% of the chlorine and organic chemicals.,1
"TUFFPAULIN 21FT X 15FT 120 GSM Yellow Extra Strong Virgin Tarpaulin Tirpal Tadpatri Tharpai Thadika Mulching Sheet , UV Resistant Eyelets, 100% Waterproof, 6 Layer 3D Rib Technology TUFFPAULIN Mulching Sheets Film are made from superior quality polyethylene weave which provides durability with heavy duty thickness.",1
Our tarpaulins are 100% recyclable and will last five times longer than ordinary tarp.,1
100% 400 Thread Count Organic cotton shell .,1
"Easy to care Product Specifications: Type: Medium Soft pillow Cover: 100% 400 Thread Count Organic cotton Thread count: 400 thread count Fill: Poly Gel Fiber 70%/30% Down Alternative Fiber Fill Size: Queen, 20x28 inches;King,20x36 inches;Standard,20x26 inches.",1
Friendly 100% Natural Jute Lunch Bag Combo Pack .,1
100% reusable and biodegradable.,1
Each ECOTARA product is 100% guaranteed because we believe “JUTE Has LIFE”.,1
Made from 100% organic cotton .,1
"2015,GMP & HACCP CERTIFIED CO.: This Products is very Natural, Herbal & Ayurvedic comes from the ware house of Khadi Rishikesh.",1
"86% recycled polyester, 14% spandex.",1
"Trademark We Serve Over 13 Year's With Expertise in Reverse Osmosis Drinking Water Purification With 5 Star Technology★ Technical Specification & Component Body Material : 100% Fully Stainless Steel Body With Food Grade HDPE Pure Plastic Filters Assembly Booster Pump : High Quality 150 GPD Booster Pump With Copper Binding RO Membrane : TWO TFC US Imported High Quality Membrane,{ It Works Upto 100.",1
"3000 TDS } It Removes Hard Water Contaminants That May Be Present In Water Micron sediment Filter : This Filter Absorbing Elimination Any Remaining Chlorine and Other Organic Camical for the Water Activated carbon Filter : Its Coconut Shell Based Activated Carbon,It Takes Out 99% Of Chlorine Plus Chemicals Voltage : 24 V DC Input Power Supply :Single Phase 220 ± 10 V AC, 50 Hz Water : This System is Recommended For All Type Of Water Like Bore Well And Other Source Of Water Install : Wall Mount & Table Top Installation : Contact AquaDart Customer Care for NO.",1
"You’ll find the right greeting card that will make you, and your recipient, smile.30% RECYCLED CONTENTBy using 30% recycled content to create our cards, our thick, glossy cardstock reduces waste and minimizes environmental impact.",1
"time cotton underwear is made of soft cotton material, comfortable, convenient, safe and environmentally friendly.It used for travel, sports, single life, outdoor camping, Spa, sick in hospital, soft and comfortable, frivolous breathable, is the best choice for modern life.Unlike other period panties that require wash after each use, the disposable underwear you just wear and toss away, it very convenient for you.100% brand new and Good Quality.Specification:Material : CottonSize Chart:L Waist Size: Approx.",1
It is 100% MADE IN INDIA You can see the minute handwork done on the product that makes it a perfect gift item.,1
"Made of of high quality lightweight MDF wooden, 100% recycled content, biodegradable, and eco.",1
Going Greens Adenium Potting Soil Mix (10 Kgs) Going Greens Adenium Potting Soil Mix is 100% organic Eco.,1
Arya Farm Certified Organic Spice Combo Offer Cinnamon Powder 200g Ginger Powder 200g Arya Farm Certified Organic Combo offer Cinnamon Powder 100 Ginger Powder 100g ( Net Weight 200g ) is free from chemicals and Pesticides.,1
do lists Display board for your photos & memories Hang it as a wall painting Keeps your space 100% clean and clear of paper clutter PRINTING: Breathtaking artworks printed on top fabric layer adds to its uniquely distinctive feature Premium materials printed with eco.,1
BPA free are 100% safe.,1
These ceramic mugs are 100% BPA free.,1
"Pottassium Humate 98% for Plant for All Crop 1) Its constituents are 100% natural and it serves as an immunity booster to the plants 2) Its works on all plants regardless of whether it is a flowering plant, vegetable plant, or just garden area 3) It contains both micro and macro nutrients in their readily available form for the plant to uptake and use 4) It is biologically activated Humic acid 98% .It is 100% organic and natural product.",1
"1.5 kg/acre, Drenching :.",1
Durable polyethylene film moisture resistant opaque for privacy 100% recyclable.,1
Friendly 100% Biodegradable Disposable Razor & FREE Kahania Organic Shave Mist.,1
Friendly 100% Biodegradable disposable razors.,1
friendly disposable razors are 100% biodegradable.,1
"👍 100% brand new and high quality 👍 Selected materials, exquisite workmanship, high wear resistance, environmentally friendly and natural.",1
Made from high quality 100% brushed microfiber fabric.,1
Liberty Bags Recycled Basic Tote 8801 Liberty bags recycled basic tote600 denier polyesterMade with 50% recycled materialDouble 28 x 1 color matched handlesMeasures: 13.5W x 14.5H,1
"sales service, you can enjoy 100% money back guarantee and replacement warranty.Features Detail: Color:DarkBlue Size:12""L x 12""H x 6""W FEATURE OF KOKAKO LUNCH TOTE ● This neoprene lunch bag made from 4mm thick neoprene stands upright better (the wetsuit material).",1
Super soft high quality 100% brushed microfiber fabric.,1
"Estako Royal Cotton, (4 Skeins Pack ) 100% Mercerized Giza Cotton Yarn, Soft, Super Fino for Crochet and Knitting (4 x 1.76 Oz ) / ( 4 x 137 Yrds) (5080 .",1
Turquoise) Estako Royal Cotton yarn is made of 100% Mercerized Giza Cotton each skein 1.76 Oz (50g) / 137 Yrds (125m) Weight : Super Fine 1 ( Sock/Fingering/Baby) Yarn Suitable for 2 .,1
"CERTIFIED, DURABLE, AND ECO.",1
FRIENDLY: The yarn is CERTIFIED as STANDARD 100 by OEKO.,1
"This item is 100% Handmade, 100% customer satisfaction guaranteed or trouble.",1
Made from European blue chipboard that is derived from 100% recycled paper!,1
"PZHOME Bamboo 100% Waterproof Mattress Protector with Deep Pocket, Bed Mattress Cover, Breathable, Noiseless, Vinyl Free, Dust Proof (White,California King) BAMBOO FIBER MATERIAL: Our mattress protector is made of natural bamboo fabric, which will keep your mattress safe from hygroscopicity, breathability, instant water absorption, anti.",1
"This is great for those with any type of mattress including innerspring, latex or memory foam.MAIN FUNCTIONS:PZHOME's unique 100% waterproof film can protect the mattress from pollution in an all.",1
"(34, Light Grey) 95% Cotton & 5% Elastane .",1
"Individually dyed with natural indigo, the feel of this raw organic cotton is breathtakingly fresh.",1
100% SATISFACTION GUARANTEE.,1
"grade finishes for better durability & safety, the finished products are Quality Checked by a certified & designated department.",1
3XL_Maroon_3XL) This winter Indian homegrown brand ADRO brings you the Best Quality 100% Cotton Hoodies to keep you warm.,1
"DEZ Furnishings QNWT280840 EcoHome 1.5"" Light Filtering Honeycomb Shade, 100% Recycled Fabric, 28"" W x 84"" H, White",1
YouGotPlanB 100% Cotton RockOn!,1
100% breathable cotton .,1
"TOYOCHU Hyper Organic Carbon Repellent,Made of 100% Natural Material,Use for Pets,Animal Farm,Plant,Crop, 1000 ml ★Description:.",1
"Its 100% Organic & Made in Japan, Made with Excellent Japanese Technology Can be use for Pets, like Dogs, Cats, etc Can be use for Animal Farms, like Cow Farm, Stud Farm, Poultry Farm etc Can be use for Agriculture farm, for all type of Plants to avert Disease, Inscats, worms etc ★Made from Natural Extracts..",1
"Made from 100% rapidly renewable bamboo, these boards are ultra.",1
"2XL Silver Excellent Style Plain Microfiber Sale Dress Vests Satin Series For Boss Vest Matching Neck Tie Brand Name: Dan SmithMaterial: 100% MicrofiberSize: Vest: Small to extra large (see vest size), Tie: 148cm*8.5cm/58 inch*3.3 inch approx.Set Including: a adult vest, a tie and bags.Dan Smith vest tie offers a variety of vest ties, and has created bundles to provide you with a breadth of pairing options when it comes to your attire.",1
"Its a chic, modern look that all men desire, Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting, Gifts for Men, a perfect gift idea for festival, Christmas Day, Independence Day, April Fool, anniversary, New Year's Day, Valentine's Day, Halloween, Good Friday, Thanksgiving Day, May Day, Mother's Day, Easter Sunday, etc.We use the special treated 100% Microfiber material with the environmentally friendly printing technology to make the expression of our products is more nature and the texture is more sofetly.In our store, there are also various styles of ties, bow ties, handkerchiefs, cufflinks, necklace, for sell, you can search in our store to choose.",1
We at the Beauty Route provide you 95% organic skin care products.,1
100% Money Back Guarantee!,1
"We only use selected materials, such as sustainable genuine wood and leather that is 100% animal.",1
"Made from high quality 100% polyester tight woven, Turkish made, silky satin fabric.",1
"This special jam is made with 20% wild strawberries (the rest from small, local farms) and can be best enjoyed on thumbprint cookies, toast, or pastries.",1
"Gourmet Wild Strawberry jam with cane sugar: 55% of fruit, cane sugar, lemon juice, fruit pectin.Produced & Packed By :Andresy Confitures, 24 Rue Maurice Berteaux,78780, Maurecourt, France.",1
Shirt Rnrfla_Orange_S This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T.,1
"LifeOur Roller Blinds are manufactured using UV Inhibitors, The TCLPVC Blinds to withstand extreme weather conditions and possess long UV Life.Expert Quality ChecksEach and every TCLPVC Product passes through multiple levels of quality checks performed during the cutting, stitching and finishing process.100% RecyclableTCLPVC Roller Blinds are tailored from knitted Polyethylene material that is 100% recyclable and good for the environment.",1
"Custom Size Hallway Runner Rug, Slip Resistant, 31 Inch Wide X Your Choice of Length, Bricks Beige, 31 Inch X 4 feet, Doormat Brand: ORFA HOME Size : 31 Inch Wide X Your Choice of Length (Please check the drop down menu in order to change the measurements.) Certified: OEKO.",1
40℃~+85℃ Relative Humidity:Up to 95% Ingress Protection:IP65~IP67 (exclude cable outlet) Vibration:10 to 55Hz with 1.5mm amplitude 2hours Environmentally Friendly:ROHS Compliant Ideal for GPS signal boosting of the GPS device and other CPE devices!【GPS CENTER FREQUENCY】: 1575.42±1MHz.Ideal for GPS signal boosting of the GPS device and other CPE devices!【PREMIUM QUALITY ANTENNA】: Our Omni.,1
profile vandal resistant external antenna.【100% Satisfaction Guarantee】: We are committed to providing customers with the best product and services.,1
"Pure seeds (of the chosen variety), full and uniform in size, viable (more than 90% germination with good seedling vigor), and free of weed seeds, seed.",1
do lists Display board for your photos & memories Hang it as a wall painting Keeps your space 100% clean and clear of paper clutter PRINTING: Breathtaking artworks printed on top fabric layer adds to its uniquely distinctive feature Premium materials printed with eco.,1
"Shirt (3XL, Navy Blue) This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T.",1
"Made from 40% Cotton, 20% Linen, 40% Polyester.",1
"plush material, soft details and 100% recycled stuffing.",1
Urban Tee Reusable Bag | one Side Printed |100% Organic Cotton Shopping/Grocery Bag | Eco.,1
Purpose Bag | Canvas Bag with 35kgs Capacity | SIZE 14X15| Single Pack 5.,1
"TotAha Organic Fitted Crib Sheets, 100% Cotton Premium Knit, Snug Fit for Standard Crib Mattresses Cover (Marigold) PREMIUM KNIT FABRIC .",1
That's why our product is backed with a 100% Money Back Guarantee.,1
"SKINLUV 100% Pure & Organic Sweet Almond Oil, Extra Virgin Cold Pressed Carrier Oil For Hair Growth and Skin Glowing | Hair Oil For Hair Growth | Almond Oil For Skin | Face Oil 100 ml Sweet Almond oil is extracted from the ripe seeds of Almond fruits.Enriched with essential fatty acids, vitamins A,B1, B2, B6, & E, it has the ability to deeply nourish the skin & condition dry, damaged hair.",1
Kindly contact us if you have any query we are here for 100% customer satisfaction.,1
"Features * Set of 2 custom hand towels * Material: 100 % Genuine Turkish cotton * Natural dobby weave border * Becomes softer after each wash * Made from natural materials and free from harmful chemicals and synthetic materials * Inviting texture of the rich terry is highly absorbent and long lasting * Machine wash warm, tumble dry low * Extra soft and super absorbent * Eco.",1
Tex and ISO 9001 Certified * Extremely absorbent and color resistant does not pill or shed,1
"Shirts (3XL, Mustard) This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T.",1
"Made from 100% natural burlap which is laminated inside Comfort, Durable and Lightweight .",1
"100% Biodegradable and Recyclable, Eco.",1
"Even objects such as knives and keys will not scratch tempered glass Ultra clear for 98% transparency: Light Penetration Ratio 93.7% as compared with usual protective film 80% Bubble Free., Toughened glass has high transparency, and the color never changes.",1
